"","GENE","POS_HG19","POS","TISS","FULL_TISS","TISS_STATE","STATUS"
"2651","ZNF674","46404891",46545456,"SA","saliva","inactive","inactive"
"2652","ZNF674","46404891",46545456,"KI","kidney","inactive","inactive"
"2653","ZNF674","46404891",46545456,"MU","muscle","inactive","inactive"
"2654","ZNF674","46404891",46545456,"SF","subcutaneous_fat","inactive","inactive"
"2655","ZNF674","46404891",46545456,"OM","omentum","inactive","inactive"
"2656","ZNF674","46404891",46545456,"ST","stomach","inactive","inactive"
"2657","ZNF674","46404891",46545456,"HA","hair","inactive","inactive"
"2658","ZNF674","46404891",46545456,"HE","heart","inactive","inactive"
"2659","ZNF674","46404891",46545456,"PA","pancreas","inactive","inactive"
"2660","ZNF674","46404891",46545456,"AD","adrenal","inactive","inactive"
"2661","ZNF674","46404891",46545456,"SL","spleen","inactive","inactive"
"2662","ZNF674","46404891",46545456,"LU","lung","inactive","inactive"
"2663","ZNF674","46404891",46545456,"LI","liver","inactive","inactive"
"2664","ZNF674","46404891",46545456,"PC","brain_prefrontal_cortex","inactive","inactive"
"2665","ZNF674","46404891",46545456,"BR","brain","inactive","inactive"
"2666","ZNF674","46404891",46545456,"B1","brain10","inactive","inactive"
"2667","ZNF674","46404891",46545456,"B2","brain20","inactive","inactive"
"2668","ZNF674","46404891",46545456,"B7","brain7","inactive","inactive"
"2669","ZNF674","46404891",46545456,"WB","whole_blood","inactive","inactive"
"2670","ZNF674","46404891",46545456,"PM","PBMC","inactive","inactive"
"2671","ZNF674","46404891",46545456,"CB","cord_blood","inactive","inactive"
"2672","ZNF674","46404891",46545456,"BS","blood_spot","inactive","inactive"
"2673","ZNF674","46404891",46545456,"KT","kidney_tubule","inactive","inactive"
"2674","LOC401588","46404927",46545492,"PB","peripheral_blood_leukocytes","inactive","inactive"
"2675","LOC401588","46404927",46545492,"BU","buccal","inactive","inactive"
"2676","LOC401588","46404927",46545492,"BC","buffy_coat","inactive","inactive"
"2677","LOC401588","46404927",46545492,"BL","blood","inactive","inactive"
"2678","LOC401588","46404927",46545492,"SA","saliva","inactive","inactive"
"2679","LOC401588","46404927",46545492,"KI","kidney","inactive","inactive"
"2680","LOC401588","46404927",46545492,"MU","muscle","inactive","inactive"
"2681","LOC401588","46404927",46545492,"SF","subcutaneous_fat","inactive","inactive"
"2682","LOC401588","46404927",46545492,"OM","omentum","inactive","inactive"
"2683","LOC401588","46404927",46545492,"ST","stomach","inactive","inactive"
"2684","LOC401588","46404927",46545492,"HA","hair","inactive","inactive"
"2685","LOC401588","46404927",46545492,"HE","heart","inactive","inactive"
