gene,samp_state,sample,start
NONO,inactive,buccal,71283191
NONO,inactive,buffy_coat,71283191
NONO,inactive,blood,71283191
NONO,inactive,saliva,71283191
NONO,uncalled,kidney,71283191
NONO,inactive,muscle,71283191
NONO,inactive,subcutaneous_fat,71283191
NONO,inactive,omentum,71283191
NONO,inactive,stomach,71283191
NONO,inactive,hair,71283191
NONO,uncalled,heart,71283191
NONO,inactive,pancreas,71283191
NONO,uncalled,adrenal,71283191
NONO,inactive,spleen,71283191
NONO,uncalled,lung,71283191
NONO,inactive,liver,71283191
NONO,inactive,brain_prefrontal_cortex,71283191
NONO,uncalled,brain,71283191
NONO,inactive,brain10,71283191
NONO,inactive,brain20,71283191
NONO,inactive,brain7,71283191
NONO,inactive,whole_blood,71283191
NONO,inactive,PBMC,71283191
NONO,inactive,cord_blood,71283191
NONO,inactive,blood_spot,71283191
NONO,inactive,kidney_tubule,71283191
TAF1,inactive,peripheral_blood_leukocytes,71366263
TAF1,inactive,buccal,71366263
TAF1,inactive,buffy_coat,71366263
TAF1,inactive,blood,71366263
TAF1,inactive,saliva,71366263
TAF1,inactive,kidney,71366263
TAF1,inactive,muscle,71366263
TAF1,inactive,subcutaneous_fat,71366263
TAF1,inactive,omentum,71366263
TAF1,inactive,stomach,71366263
TAF1,inactive,hair,71366263
TAF1,inactive,heart,71366263
TAF1,inactive,pancreas,71366263
TAF1,inactive,adrenal,71366263
TAF1,inactive,spleen,71366263
TAF1,inactive,lung,71366263
TAF1,inactive,liver,71366263
TAF1,inactive,brain_prefrontal_cortex,71366263
TAF1,inactive,brain,71366263
TAF1,inactive,brain10,71366263
TAF1,inactive,brain20,71366263
TAF1,inactive,brain7,71366263
TAF1,inactive,whole_blood,71366263
TAF1,inactive,PBMC,71366263
TAF1,inactive,cord_blood,71366263
TAF1,inactive,blood_spot,71366263
TAF1,inactive,kidney_tubule,71366263
OGT,inactive,peripheral_blood_leukocytes,71533061
OGT,inactive,buccal,71533061
OGT,inactive,buffy_coat,71533061
OGT,inactive,blood,71533061
OGT,inactive,saliva,71533061
OGT,inactive,kidney,71533061
OGT,inactive,muscle,71533061
OGT,inactive,subcutaneous_fat,71533061
OGT,inactive,omentum,71533061
OGT,inactive,stomach,71533061
OGT,inactive,hair,71533061
OGT,inactive,heart,71533061
OGT,inactive,pancreas,71533061
OGT,inactive,adrenal,71533061
OGT,inactive,spleen,71533061
OGT,inactive,lung,71533061
OGT,inactive,liver,71533061
OGT,inactive,brain_prefrontal_cortex,71533061
OGT,inactive,brain,71533061
OGT,inactive,brain10,71533061
OGT,inactive,brain20,71533061
OGT,inactive,brain7,71533061
OGT,variable,whole_blood,71533061
OGT,inactive,PBMC,71533061
OGT,inactive,cord_blood,71533061
OGT,inactive,blood_spot,71533061
OGT,inactive,kidney_tubule,71533061
NHSL2,inactive,peripheral_blood_leukocytes,71911087
NHSL2,inactive,buccal,71911087
NHSL2,inactive,buffy_coat,71911087
NHSL2,inactive,blood,71911087
NHSL2,inactive,saliva,71911087
NHSL2,inactive,kidney,71911087
NHSL2,inactive,muscle,71911087
NHSL2,inactive,subcutaneous_fat,71911087
NHSL2,inactive,omentum,71911087
NHSL2,inactive,stomach,71911087
NHSL2,inactive,hair,71911087
NHSL2,inactive,heart,71911087
NHSL2,inactive,pancreas,71911087
NHSL2,inactive,adrenal,71911087
NHSL2,inactive,spleen,71911087
NHSL2,inactive,lung,71911087
NHSL2,inactive,liver,71911087
NHSL2,inactive,brain_prefrontal_cortex,71911087
NHSL2,inactive,brain,71911087
NHSL2,inactive,brain10,71911087
NHSL2,inactive,brain20,71911087
NHSL2,inactive,brain7,71911087
NHSL2,inactive,whole_blood,71911087
NHSL2,inactive,PBMC,71911087
NHSL2,inactive,cord_blood,71911087
NHSL2,inactive,blood_spot,71911087
NHSL2,inactive,kidney_tubule,71911087
RGAG4,inactive,peripheral_blood_leukocytes,72131539
RGAG4,inactive,buccal,72131539
RGAG4,inactive,buffy_coat,72131539
RGAG4,inactive,blood,72131539
RGAG4,inactive,saliva,72131539
RGAG4,inactive,kidney,72131539
RGAG4,inactive,muscle,72131539
RGAG4,inactive,subcutaneous_fat,72131539
RGAG4,inactive,omentum,72131539
RGAG4,inactive,stomach,72131539
RGAG4,inactive,hair,72131539
RGAG4,inactive,heart,72131539
RGAG4,inactive,pancreas,72131539
RGAG4,inactive,adrenal,72131539
RGAG4,inactive,spleen,72131539
RGAG4,inactive,lung,72131539
RGAG4,inactive,liver,72131539
RGAG4,inactive,brain_prefrontal_cortex,72131539
RGAG4,inactive,brain,72131539
RGAG4,inactive,brain10,72131539
RGAG4,inactive,brain20,72131539
RGAG4,inactive,brain7,72131539
RGAG4,inactive,whole_blood,72131539
RGAG4,inactive,PBMC,72131539
RGAG4,inactive,cord_blood,72131539
RGAG4,inactive,blood_spot,72131539
RGAG4,inactive,kidney_tubule,72131539
RGAG4,inactive,peripheral_blood_leukocytes,72131900
RGAG4,inactive,buccal,72131900
RGAG4,inactive,buffy_coat,72131900
RGAG4,inactive,blood,72131900
RGAG4,inactive,saliva,72131900
RGAG4,inactive,kidney,72131900
RGAG4,uncalled,muscle,72131900
RGAG4,inactive,subcutaneous_fat,72131900
RGAG4,inactive,omentum,72131900
RGAG4,inactive,stomach,72131900
RGAG4,inactive,hair,72131900
RGAG4,inactive,heart,72131900
RGAG4,uncalled,pancreas,72131900
RGAG4,inactive,adrenal,72131900
RGAG4,inactive,spleen,72131900
RGAG4,uncalled,lung,72131900
RGAG4,inactive,liver,72131900
RGAG4,inactive,brain_prefrontal_cortex,72131900
RGAG4,uncalled,brain,72131900
RGAG4,uncalled,brain10,72131900
RGAG4,uncalled,brain20,72131900
RGAG4,uncalled,brain7,72131900
RGAG4,inactive,whole_blood,72131900
RGAG4,inactive,PBMC,72131900
RGAG4,inactive,cord_blood,72131900
RGAG4,inactive,blood_spot,72131900
RGAG4,inactive,kidney_tubule,72131900
ERCC6L,inactive,peripheral_blood_leukocytes,72239007
ERCC6L,inactive,buccal,72239007
ERCC6L,inactive,buffy_coat,72239007
ERCC6L,inactive,blood,72239007
ERCC6L,inactive,saliva,72239007
ERCC6L,inactive,kidney,72239007
ERCC6L,inactive,muscle,72239007
ERCC6L,inactive,subcutaneous_fat,72239007
ERCC6L,inactive,omentum,72239007
ERCC6L,inactive,stomach,72239007
ERCC6L,inactive,hair,72239007
ERCC6L,inactive,heart,72239007
ERCC6L,inactive,pancreas,72239007
ERCC6L,inactive,adrenal,72239007
ERCC6L,inactive,spleen,72239007
ERCC6L,inactive,lung,72239007
ERCC6L,inactive,liver,72239007
ERCC6L,inactive,brain_prefrontal_cortex,72239007
ERCC6L,inactive,brain,72239007
ERCC6L,inactive,brain10,72239007
ERCC6L,inactive,brain20,72239007
ERCC6L,inactive,brain7,72239007
ERCC6L,inactive,whole_blood,72239007
ERCC6L,inactive,PBMC,72239007
ERCC6L,inactive,cord_blood,72239007
ERCC6L,inactive,blood_spot,72239007
ERCC6L,inactive,kidney_tubule,72239007
RPS4X,escape,peripheral_blood_leukocytes,72277290
RPS4X,escape,buccal,72277290
RPS4X,escape,buffy_coat,72277290
RPS4X,variable,blood,72277290
RPS4X,escape,saliva,72277290
RPS4X,escape,kidney,72277290
RPS4X,escape,muscle,72277290
RPS4X,escape,subcutaneous_fat,72277290
RPS4X,escape,omentum,72277290
RPS4X,escape,stomach,72277290
RPS4X,escape,hair,72277290
RPS4X,escape,heart,72277290
RPS4X,escape,pancreas,72277290
RPS4X,escape,adrenal,72277290
RPS4X,escape,spleen,72277290
RPS4X,escape,lung,72277290
RPS4X,escape,liver,72277290
RPS4X,escape,brain_prefrontal_cortex,72277290
RPS4X,escape,brain,72277290
RPS4X,escape,brain10,72277290
RPS4X,escape,brain20,72277290
RPS4X,escape,brain7,72277290
RPS4X,escape,whole_blood,72277290
RPS4X,escape,PBMC,72277290
RPS4X,escape,cord_blood,72277290
RPS4X,escape,blood_spot,72277290
RPS4X,escape,kidney_tubule,72277290
CITED1,uncalled,peripheral_blood_leukocytes,72305913
CITED1,escape,buccal,72305913
CITED1,variable,buffy_coat,72305913
CITED1,escape,blood,72305913
CITED1,escape,saliva,72305913
CITED1,escape,kidney,72305913
CITED1,escape,muscle,72305913
CITED1,escape,subcutaneous_fat,72305913
CITED1,uncalled,omentum,72305913
CITED1,escape,stomach,72305913
CITED1,escape,hair,72305913
CITED1,uncalled,heart,72305913
CITED1,escape,pancreas,72305913
CITED1,escape,adrenal,72305913
CITED1,escape,spleen,72305913
CITED1,escape,lung,72305913
CITED1,escape,liver,72305913
CITED1,escape,brain_prefrontal_cortex,72305913
CITED1,escape,brain,72305913
CITED1,escape,brain10,72305913
CITED1,escape,brain20,72305913
CITED1,escape,brain7,72305913
CITED1,variable,whole_blood,72305913
CITED1,escape,PBMC,72305913
CITED1,variable,cord_blood,72305913
CITED1,escape,blood_spot,72305913
CITED1,escape,kidney_tubule,72305913
CITED1,escape,peripheral_blood_leukocytes,72306986
CITED1,escape,buccal,72306986
CITED1,escape,buffy_coat,72306986
CITED1,escape,blood,72306986
CITED1,escape,saliva,72306986
CITED1,escape,kidney,72306986
CITED1,escape,muscle,72306986
CITED1,escape,subcutaneous_fat,72306986
CITED1,escape,omentum,72306986
CITED1,escape,stomach,72306986
CITED1,escape,hair,72306986
CITED1,escape,heart,72306986
CITED1,escape,pancreas,72306986
CITED1,escape,adrenal,72306986
CITED1,escape,spleen,72306986
CITED1,escape,lung,72306986
CITED1,escape,liver,72306986
CITED1,escape,brain_prefrontal_cortex,72306986
CITED1,escape,brain,72306986
CITED1,escape,brain10,72306986
CITED1,escape,brain20,72306986
CITED1,escape,brain7,72306986
CITED1,escape,whole_blood,72306986
CITED1,escape,PBMC,72306986
CITED1,escape,cord_blood,72306986
CITED1,escape,blood_spot,72306986
CITED1,escape,kidney_tubule,72306986
CITED1,variable,peripheral_blood_leukocytes,72307186
CITED1,escape,buccal,72307186
CITED1,variable,buffy_coat,72307186
CITED1,escape,blood,72307186
CITED1,variable,saliva,72307186
CITED1,escape,kidney,72307186
CITED1,escape,muscle,72307186
CITED1,escape,subcutaneous_fat,72307186
CITED1,escape,omentum,72307186
CITED1,escape,stomach,72307186
CITED1,escape,hair,72307186
CITED1,escape,heart,72307186
CITED1,escape,pancreas,72307186
CITED1,escape,adrenal,72307186
CITED1,escape,spleen,72307186
CITED1,escape,lung,72307186
CITED1,uncalled,liver,72307186
CITED1,escape,brain_prefrontal_cortex,72307186
CITED1,escape,brain,72307186
CITED1,escape,brain10,72307186
CITED1,escape,brain20,72307186
CITED1,escape,brain7,72307186
CITED1,variable,whole_blood,72307186
CITED1,escape,PBMC,72307186
CITED1,variable,cord_blood,72307186
CITED1,escape,blood_spot,72307186
CITED1,escape,kidney_tubule,72307186
HDAC8,inactive,peripheral_blood_leukocytes,72573102
HDAC8,inactive,buccal,72573102
HDAC8,inactive,buffy_coat,72573102
HDAC8,inactive,blood,72573102
HDAC8,inactive,saliva,72573102
HDAC8,inactive,kidney,72573102
HDAC8,inactive,muscle,72573102
HDAC8,inactive,subcutaneous_fat,72573102
HDAC8,inactive,omentum,72573102
HDAC8,inactive,stomach,72573102
HDAC8,inactive,hair,72573102
HDAC8,inactive,heart,72573102
HDAC8,inactive,pancreas,72573102
HDAC8,inactive,adrenal,72573102
HDAC8,inactive,spleen,72573102
HDAC8,inactive,lung,72573102
HDAC8,inactive,liver,72573102
HDAC8,inactive,brain_prefrontal_cortex,72573102
HDAC8,inactive,brain,72573102
HDAC8,inactive,brain10,72573102
HDAC8,inactive,brain20,72573102
HDAC8,inactive,brain7,72573102
HDAC8,inactive,whole_blood,72573102
HDAC8,inactive,PBMC,72573102
HDAC8,inactive,cord_blood,72573102
HDAC8,inactive,blood_spot,72573102
HDAC8,inactive,kidney_tubule,72573102
PHKA1,inactive,peripheral_blood_leukocytes,72714180
PHKA1,inactive,buccal,72714180
PHKA1,inactive,buffy_coat,72714180
PHKA1,inactive,blood,72714180
PHKA1,inactive,saliva,72714180
PHKA1,inactive,kidney,72714180
PHKA1,inactive,muscle,72714180
PHKA1,inactive,subcutaneous_fat,72714180
PHKA1,inactive,omentum,72714180
PHKA1,inactive,stomach,72714180
PHKA1,inactive,hair,72714180
PHKA1,inactive,heart,72714180
PHKA1,inactive,pancreas,72714180
PHKA1,inactive,adrenal,72714180
PHKA1,inactive,spleen,72714180
PHKA1,inactive,lung,72714180
PHKA1,inactive,liver,72714180
PHKA1,inactive,brain_prefrontal_cortex,72714180
PHKA1,inactive,brain,72714180
PHKA1,inactive,brain10,72714180
PHKA1,inactive,brain20,72714180
PHKA1,inactive,brain7,72714180
PHKA1,inactive,whole_blood,72714180
PHKA1,inactive,PBMC,72714180
PHKA1,inactive,cord_blood,72714180
PHKA1,inactive,blood_spot,72714180
PHKA1,inactive,kidney_tubule,72714180
NAP1L2,inactive,peripheral_blood_leukocytes,73214873
NAP1L2,inactive,buccal,73214873
NAP1L2,inactive,buffy_coat,73214873
NAP1L2,inactive,blood,73214873
NAP1L2,inactive,saliva,73214873
NAP1L2,inactive,kidney,73214873
NAP1L2,inactive,muscle,73214873
NAP1L2,inactive,subcutaneous_fat,73214873
NAP1L2,inactive,omentum,73214873
NAP1L2,inactive,stomach,73214873
NAP1L2,inactive,hair,73214873
NAP1L2,inactive,heart,73214873
NAP1L2,inactive,pancreas,73214873
NAP1L2,inactive,adrenal,73214873
NAP1L2,inactive,spleen,73214873
NAP1L2,inactive,lung,73214873
NAP1L2,inactive,liver,73214873
NAP1L2,inactive,brain_prefrontal_cortex,73214873
NAP1L2,inactive,brain,73214873
NAP1L2,inactive,brain10,73214873
NAP1L2,inactive,brain20,73214873
NAP1L2,inactive,brain7,73214873
NAP1L2,inactive,whole_blood,73214873
NAP1L2,inactive,PBMC,73214873
NAP1L2,inactive,cord_blood,73214873
NAP1L2,inactive,blood_spot,73214873
NAP1L2,inactive,kidney_tubule,73214873
LOC139201,inactive,peripheral_blood_leukocytes,73563084
LOC139201,inactive,buccal,73563084
LOC139201,inactive,buffy_coat,73563084
LOC139201,inactive,blood,73563084
LOC139201,inactive,saliva,73563084
LOC139201,inactive,kidney,73563084
LOC139201,inactive,muscle,73563084
LOC139201,inactive,subcutaneous_fat,73563084
LOC139201,inactive,omentum,73563084
LOC139201,inactive,stomach,73563084
LOC139201,inactive,hair,73563084
LOC139201,inactive,heart,73563084
LOC139201,inactive,pancreas,73563084
LOC139201,inactive,adrenal,73563084
LOC139201,inactive,spleen,73563084
LOC139201,inactive,lung,73563084
LOC139201,inactive,liver,73563084
LOC139201,inactive,brain_prefrontal_cortex,73563084
LOC139201,inactive,brain,73563084
LOC139201,inactive,brain10,73563084
LOC139201,inactive,brain20,73563084
LOC139201,inactive,brain7,73563084
LOC139201,inactive,whole_blood,73563084
LOC139201,inactive,PBMC,73563084
LOC139201,inactive,cord_blood,73563084
LOC139201,inactive,blood_spot,73563084
LOC139201,inactive,kidney_tubule,73563084
JPX,escape,peripheral_blood_leukocytes,73944323
JPX,escape,buccal,73944323
JPX,escape,buffy_coat,73944323
JPX,escape,blood,73944323
JPX,escape,saliva,73944323
JPX,escape,kidney,73944323
JPX,escape,muscle,73944323
JPX,escape,subcutaneous_fat,73944323
JPX,escape,omentum,73944323
JPX,escape,stomach,73944323
JPX,escape,hair,73944323
JPX,escape,heart,73944323
JPX,escape,pancreas,73944323
JPX,escape,adrenal,73944323
JPX,escape,spleen,73944323
JPX,escape,lung,73944323
JPX,escape,liver,73944323
JPX,escape,brain_prefrontal_cortex,73944323
JPX,escape,brain,73944323
JPX,escape,brain10,73944323
JPX,escape,brain20,73944323
JPX,escape,brain7,73944323
JPX,escape,whole_blood,73944323
JPX,escape,PBMC,73944323
JPX,escape,cord_blood,73944323
JPX,escape,blood_spot,73944323
JPX,escape,kidney_tubule,73944323
SLC16A2,inactive,peripheral_blood_leukocytes,74421249
SLC16A2,inactive,buccal,74421249
SLC16A2,inactive,buffy_coat,74421249
SLC16A2,variable,blood,74421249
SLC16A2,inactive,saliva,74421249
SLC16A2,inactive,kidney,74421249
SLC16A2,inactive,muscle,74421249
SLC16A2,inactive,subcutaneous_fat,74421249
SLC16A2,inactive,omentum,74421249
SLC16A2,inactive,stomach,74421249
SLC16A2,inactive,hair,74421249
SLC16A2,inactive,heart,74421249
SLC16A2,uncalled,pancreas,74421249
SLC16A2,inactive,adrenal,74421249
SLC16A2,uncalled,spleen,74421249
SLC16A2,inactive,lung,74421249
SLC16A2,inactive,liver,74421249
SLC16A2,inactive,brain_prefrontal_cortex,74421249
SLC16A2,inactive,brain,74421249
SLC16A2,inactive,brain10,74421249
SLC16A2,inactive,brain20,74421249
SLC16A2,inactive,brain7,74421249
SLC16A2,inactive,whole_blood,74421249
SLC16A2,inactive,PBMC,74421249
SLC16A2,inactive,cord_blood,74421249
SLC16A2,inactive,blood_spot,74421249
SLC16A2,inactive,kidney_tubule,74421249
RLIM,inactive,peripheral_blood_leukocytes,74614625
RLIM,inactive,buccal,74614625
RLIM,inactive,buffy_coat,74614625
RLIM,inactive,blood,74614625
RLIM,inactive,saliva,74614625
RLIM,inactive,kidney,74614625
RLIM,inactive,muscle,74614625
RLIM,inactive,subcutaneous_fat,74614625
RLIM,inactive,omentum,74614625
RLIM,inactive,stomach,74614625
RLIM,inactive,hair,74614625
RLIM,inactive,heart,74614625
RLIM,inactive,pancreas,74614625
RLIM,inactive,adrenal,74614625
RLIM,inactive,spleen,74614625
RLIM,inactive,lung,74614625
RLIM,inactive,liver,74614625
RLIM,inactive,brain_prefrontal_cortex,74614625
RLIM,inactive,brain,74614625
RLIM,inactive,brain10,74614625
RLIM,inactive,brain20,74614625
RLIM,inactive,brain7,74614625
RLIM,inactive,whole_blood,74614625
RLIM,inactive,PBMC,74614625
RLIM,inactive,cord_blood,74614625
RLIM,inactive,blood_spot,74614625
RLIM,inactive,kidney_tubule,74614625
KIAA2022,inactive,peripheral_blood_leukocytes,74925451
KIAA2022,inactive,buccal,74925451
KIAA2022,inactive,buffy_coat,74925451
KIAA2022,inactive,blood,74925451
KIAA2022,inactive,saliva,74925451
KIAA2022,inactive,kidney,74925451
KIAA2022,inactive,muscle,74925451
KIAA2022,inactive,subcutaneous_fat,74925451
KIAA2022,inactive,omentum,74925451
KIAA2022,inactive,stomach,74925451
KIAA2022,inactive,hair,74925451
KIAA2022,inactive,heart,74925451
KIAA2022,inactive,pancreas,74925451
KIAA2022,inactive,adrenal,74925451
KIAA2022,inactive,spleen,74925451
KIAA2022,inactive,lung,74925451
KIAA2022,inactive,liver,74925451
KIAA2022,inactive,brain_prefrontal_cortex,74925451
KIAA2022,inactive,brain,74925451
KIAA2022,inactive,brain10,74925451
KIAA2022,inactive,brain20,74925451
KIAA2022,inactive,brain7,74925451
KIAA2022,inactive,whole_blood,74925451
KIAA2022,inactive,PBMC,74925451
KIAA2022,inactive,cord_blood,74925451
KIAA2022,inactive,blood_spot,74925451
KIAA2022,inactive,kidney_tubule,74925451
ABCB7,inactive,peripheral_blood_leukocytes,75156296
ABCB7,inactive,buccal,75156296
ABCB7,inactive,buffy_coat,75156296
ABCB7,inactive,blood,75156296
ABCB7,inactive,saliva,75156296
ABCB7,uncalled,kidney,75156296
ABCB7,inactive,muscle,75156296
ABCB7,inactive,subcutaneous_fat,75156296
ABCB7,inactive,omentum,75156296
ABCB7,inactive,stomach,75156296
ABCB7,inactive,hair,75156296
ABCB7,inactive,heart,75156296
ABCB7,inactive,pancreas,75156296
ABCB7,inactive,adrenal,75156296
ABCB7,inactive,spleen,75156296
ABCB7,inactive,lung,75156296
ABCB7,inactive,liver,75156296
ABCB7,inactive,brain_prefrontal_cortex,75156296
ABCB7,uncalled,brain,75156296
ABCB7,inactive,brain10,75156296
ABCB7,inactive,brain20,75156296
ABCB7,inactive,brain7,75156296
ABCB7,uncalled,whole_blood,75156296
ABCB7,inactive,PBMC,75156296
ABCB7,inactive,cord_blood,75156296
ABCB7,uncalled,blood_spot,75156296
ABCB7,inactive,kidney_tubule,75156296
UPRT,inactive,peripheral_blood_leukocytes,75274058
UPRT,inactive,buccal,75274058
UPRT,inactive,buffy_coat,75274058
UPRT,variable,blood,75274058
UPRT,inactive,saliva,75274058
UPRT,inactive,kidney,75274058
UPRT,inactive,muscle,75274058
UPRT,inactive,subcutaneous_fat,75274058
UPRT,inactive,omentum,75274058
UPRT,inactive,stomach,75274058
UPRT,inactive,hair,75274058
UPRT,inactive,heart,75274058
UPRT,inactive,pancreas,75274058
UPRT,inactive,adrenal,75274058
UPRT,inactive,spleen,75274058
UPRT,inactive,lung,75274058
UPRT,inactive,liver,75274058
UPRT,inactive,brain_prefrontal_cortex,75274058
UPRT,inactive,brain,75274058
UPRT,inactive,brain10,75274058
UPRT,inactive,brain20,75274058
UPRT,inactive,brain7,75274058
UPRT,inactive,whole_blood,75274058
UPRT,inactive,PBMC,75274058
UPRT,inactive,cord_blood,75274058
UPRT,inactive,blood_spot,75274058
UPRT,inactive,kidney_tubule,75274058
ZDHHC15,inactive,peripheral_blood_leukocytes,75523501
ZDHHC15,inactive,buccal,75523501
ZDHHC15,inactive,buffy_coat,75523501
ZDHHC15,inactive,blood,75523501
ZDHHC15,inactive,saliva,75523501
ZDHHC15,inactive,kidney,75523501
ZDHHC15,inactive,muscle,75523501
ZDHHC15,inactive,subcutaneous_fat,75523501
ZDHHC15,inactive,omentum,75523501
ZDHHC15,inactive,stomach,75523501
ZDHHC15,inactive,hair,75523501
ZDHHC15,inactive,heart,75523501
ZDHHC15,inactive,pancreas,75523501
ZDHHC15,inactive,adrenal,75523501
ZDHHC15,inactive,spleen,75523501
ZDHHC15,inactive,lung,75523501
ZDHHC15,inactive,liver,75523501
ZDHHC15,inactive,brain_prefrontal_cortex,75523501
ZDHHC15,inactive,brain,75523501
ZDHHC15,inactive,brain10,75523501
ZDHHC15,inactive,brain20,75523501
ZDHHC15,inactive,brain7,75523501
ZDHHC15,inactive,whole_blood,75523501
ZDHHC15,inactive,PBMC,75523501
ZDHHC15,inactive,cord_blood,75523501
ZDHHC15,inactive,blood_spot,75523501
ZDHHC15,inactive,kidney_tubule,75523501
CXorf26,inactive,peripheral_blood_leukocytes,76172935
CXorf26,inactive,buccal,76172935
CXorf26,inactive,buffy_coat,76172935
CXorf26,inactive,blood,76172935
CXorf26,inactive,saliva,76172935
CXorf26,inactive,kidney,76172935
CXorf26,inactive,muscle,76172935
CXorf26,inactive,subcutaneous_fat,76172935
CXorf26,inactive,omentum,76172935
CXorf26,inactive,stomach,76172935
CXorf26,inactive,hair,76172935
CXorf26,inactive,heart,76172935
CXorf26,inactive,pancreas,76172935
CXorf26,inactive,adrenal,76172935
CXorf26,inactive,spleen,76172935
CXorf26,inactive,lung,76172935
CXorf26,inactive,liver,76172935
CXorf26,inactive,brain_prefrontal_cortex,76172935
CXorf26,inactive,brain,76172935
CXorf26,inactive,brain10,76172935
CXorf26,inactive,brain20,76172935
CXorf26,inactive,brain7,76172935
CXorf26,inactive,whole_blood,76172935
CXorf26,inactive,PBMC,76172935
CXorf26,inactive,cord_blood,76172935
CXorf26,inactive,blood_spot,76172935
CXorf26,inactive,kidney_tubule,76172935
MAGEE1,inactive,peripheral_blood_leukocytes,76427652
MAGEE1,inactive,buccal,76427652
MAGEE1,inactive,buffy_coat,76427652
MAGEE1,variable,blood,76427652
MAGEE1,inactive,saliva,76427652
MAGEE1,inactive,kidney,76427652
MAGEE1,inactive,muscle,76427652
MAGEE1,inactive,subcutaneous_fat,76427652
MAGEE1,inactive,omentum,76427652
MAGEE1,inactive,stomach,76427652
MAGEE1,inactive,hair,76427652
MAGEE1,inactive,heart,76427652
MAGEE1,inactive,pancreas,76427652
MAGEE1,inactive,adrenal,76427652
MAGEE1,inactive,spleen,76427652
MAGEE1,inactive,lung,76427652
MAGEE1,inactive,liver,76427652
MAGEE1,inactive,brain_prefrontal_cortex,76427652
MAGEE1,uncalled,brain,76427652
MAGEE1,inactive,brain10,76427652
MAGEE1,inactive,brain20,76427652
MAGEE1,inactive,brain7,76427652
MAGEE1,inactive,whole_blood,76427652
MAGEE1,inactive,PBMC,76427652
MAGEE1,inactive,cord_blood,76427652
MAGEE1,inactive,blood_spot,76427652
MAGEE1,inactive,kidney_tubule,76427652
ATRX,inactive,peripheral_blood_leukocytes,77786232
ATRX,inactive,buccal,77786232
ATRX,inactive,buffy_coat,77786232
ATRX,inactive,blood,77786232
ATRX,inactive,saliva,77786232
ATRX,inactive,kidney,77786232
ATRX,inactive,muscle,77786232
ATRX,inactive,subcutaneous_fat,77786232
ATRX,inactive,omentum,77786232
ATRX,inactive,stomach,77786232
ATRX,inactive,hair,77786232
ATRX,inactive,heart,77786232
ATRX,inactive,pancreas,77786232
ATRX,inactive,adrenal,77786232
ATRX,inactive,spleen,77786232
ATRX,inactive,lung,77786232
ATRX,inactive,liver,77786232
ATRX,inactive,brain_prefrontal_cortex,77786232
ATRX,inactive,brain,77786232
ATRX,inactive,brain10,77786232
ATRX,inactive,brain20,77786232
ATRX,inactive,brain7,77786232
ATRX,inactive,whole_blood,77786232
ATRX,inactive,PBMC,77786232
ATRX,inactive,cord_blood,77786232
ATRX,inactive,blood_spot,77786232
ATRX,inactive,kidney_tubule,77786232
MAGT1,inactive,peripheral_blood_leukocytes,77895567
MAGT1,inactive,buccal,77895567
MAGT1,inactive,buffy_coat,77895567
MAGT1,inactive,blood,77895567
MAGT1,inactive,saliva,77895567
MAGT1,inactive,kidney,77895567
MAGT1,inactive,muscle,77895567
MAGT1,inactive,subcutaneous_fat,77895567
MAGT1,inactive,omentum,77895567
MAGT1,inactive,stomach,77895567
MAGT1,inactive,hair,77895567
MAGT1,inactive,heart,77895567
MAGT1,inactive,pancreas,77895567
MAGT1,inactive,adrenal,77895567
MAGT1,inactive,spleen,77895567
MAGT1,inactive,lung,77895567
MAGT1,inactive,liver,77895567
MAGT1,inactive,brain_prefrontal_cortex,77895567
MAGT1,inactive,brain,77895567
MAGT1,inactive,brain10,77895567
MAGT1,inactive,brain20,77895567
MAGT1,inactive,brain7,77895567
MAGT1,inactive,whole_blood,77895567
MAGT1,inactive,PBMC,77895567
MAGT1,inactive,cord_blood,77895567
MAGT1,inactive,blood_spot,77895567
MAGT1,inactive,kidney_tubule,77895567
ATP7A,inactive,peripheral_blood_leukocytes,77910696
ATP7A,inactive,buccal,77910696
ATP7A,inactive,buffy_coat,77910696
ATP7A,inactive,blood,77910696
ATP7A,inactive,saliva,77910696
ATP7A,inactive,kidney,77910696
ATP7A,inactive,muscle,77910696
ATP7A,inactive,subcutaneous_fat,77910696
ATP7A,inactive,omentum,77910696
ATP7A,inactive,stomach,77910696
ATP7A,inactive,hair,77910696
ATP7A,inactive,heart,77910696
ATP7A,inactive,pancreas,77910696
ATP7A,inactive,adrenal,77910696
ATP7A,inactive,spleen,77910696
ATP7A,inactive,lung,77910696
ATP7A,inactive,liver,77910696
ATP7A,inactive,brain_prefrontal_cortex,77910696
ATP7A,inactive,brain,77910696
ATP7A,inactive,brain10,77910696
ATP7A,inactive,brain20,77910696
ATP7A,inactive,brain7,77910696
ATP7A,inactive,whole_blood,77910696
ATP7A,inactive,PBMC,77910696
ATP7A,inactive,cord_blood,77910696
ATP7A,inactive,blood_spot,77910696
ATP7A,inactive,kidney_tubule,77910696
PGK 1.00,inactive,peripheral_blood_leukocytes,78104168
PGK 1.00,inactive,buccal,78104168
PGK 1.00,inactive,buffy_coat,78104168
PGK 1.00,inactive,blood,78104168
PGK 1.00,inactive,saliva,78104168
PGK 1.00,inactive,kidney,78104168
PGK 1.00,inactive,muscle,78104168
PGK 1.00,inactive,subcutaneous_fat,78104168
PGK 1.00,inactive,omentum,78104168
PGK 1.00,inactive,stomach,78104168
